Date,LongReturn_Net,LSReturn_Net,BenchmarkReturn_EW,Regime_RiskOn,Regime_SGGrowth,LongTurnover,LongTickers,STI_Ret,rf_m
2015-06-30,-0.0368164764667758,0.0049171396904592,-0.0257258072285277,0.0,1,0.1666666666666666,YZJSGD SP Equity|KDCREIT SP Equity|MINT SP Equity|HKL SP Equity|SGX SP Equity|MPACT SP Equity,-0.0220452756543862,0.00019083333333333333
2015-07-31,-0.0133357537219851,0.0183888992018194,-0.022300817022327,1.0,0,0.1666666666666666,YZJSGD SP Equity|KDCREIT SP Equity|HKL SP Equity|MINT SP Equity|THBEV SP Equity|SGX SP Equity,-0.0346151875152607,0.00018733333333333332
2015-08-31,-0.0665668013251533,0.0193439948527403,-0.076637351214628,0.0,0,0.1666666666666666,YZJSGD SP Equity|HKL SP Equity|KDCREIT SP Equity|MINT SP Equity|THBEV SP Equity|FCT SP Equity,-0.0877626854020297,0.00019425
2015-09-30,-0.0168541600821979,0.027202799353281,-0.0226197977490207,0.0,0,0.1666666666666666,YZJSGD SP Equity|KDCREIT SP Equity|HKL SP Equity|MINT SP Equity|THBEV SP Equity|SGX SP Equity,-0.0446868667506435,0.00017833333333333332
2015-10-31,0.0591545138624266,-0.0121637587539019,0.0672991460901523,0.0,0,0.0,KDCREIT SP Equity|MINT SP Equity|HKL SP Equity|YZJSGD SP Equity|THBEV SP Equity|SGX SP Equity,0.0743347104328726,0.0002100833333333333
2015-11-30,-0.0381363323585361,0.0583003689857502,-0.0481242188771991,1.0,0,0.1666666666666666,KDCREIT SP Equity|MINT SP Equity|YZJSGD SP Equity|HKL SP Equity|SGX SP Equity|FCT SP Equity,-0.047496122867577,0.0002540833333333333
2015-12-31,-0.0060222368214452,0.0035019340713371,-0.0015175667161677,1.0,0,0.1666666666666666,KDCREIT SP Equity|YZJSGD SP Equity|HKL SP Equity|MINT SP Equity|SGX SP Equity|CLAR SP Equity,0.0093804491691,0.00029025
2016-01-31,-0.020747946526543,0.0139314349243404,-0.0506793767028073,0.0,0,0.5,KDCREIT SP Equity|MINT SP Equity|THBEV SP Equity|HKL SP Equity|VMS SP Equity|SATS SP Equity,-0.0879791031418134,0.00029383333333333334
2016-02-29,0.0054617782590004,-0.0167742836737047,0.030992283802096,0.0,0,0.3333333333333333,KDCREIT SP Equity|HKL SP Equity|MINT SP Equity|THBEV SP Equity|SGX SP Equity|YZJSGD SP Equity,0.0142253462198234,0.00025225000000000003
2016-03-31,0.0340687257638505,-0.040295645198224,0.0514593557494065,1.0,0,0.1666666666666666,KDCREIT SP Equity|MINT SP Equity|HKL SP Equity|THBEV SP Equity|SATS SP Equity|SGX SP Equity,0.0654000922554198,0.00025625
2016-04-30,0.0204062691977215,-0.0020768495543866,0.0201725444516422,1.0,0,0.3333333333333333,KDCREIT SP Equity|THBEV SP Equity|MINT SP Equity|CICT SP Equity|FCT SP Equity|SATS SP Equity,-0.0008377626808405,0.00025749999999999997
2016-05-31,0.0458644731598373,0.0771959831706561,-0.0119979199527685,1.0,0,0.1666666666666666,KDCREIT SP Equity|MINT SP Equity|SGX SP Equity|THBEV SP Equity|FCT SP Equity|SATS SP Equity,-0.016719980835083,0.00023633333333333332
2016-06-30,0.0229107246893039,0.0153072883754903,0.0141298225962858,1.0,0,0.1666666666666666,KDCREIT SP Equity|THBEV SP Equity|MINT SP Equity|SATS SP Equity|MPACT SP Equity|SGX SP Equity,0.0178677635020385,0.00018808333333333337
2016-07-31,0.0743335231375745,0.0883234319226447,0.0255682336495305,1.0,0,0.5,FLT SP Equity|THBEV SP Equity|VMS SP Equity|KDCREIT SP Equity|MINT SP Equity|FCT SP Equity,0.0097714480821422,0.00015858333333333333
2016-08-31,-0.0028085719854438,0.0331662320200033,-0.0024789462326661,1.0,0,0.1666666666666666,THBEV SP Equity|FLT SP Equity|MINT SP Equity|MPACT SP Equity|KDCREIT SP Equity|FCT SP Equity,-0.0167672352188629,0.00012275
2016-09-30,0.0006047293055936,-0.0287188940031348,0.0150877653984106,1.0,1,0.1666666666666666,THBEV SP Equity|FLT SP Equity|MINT SP Equity|MPACT SP Equity|KDCREIT SP Equity|VMS SP Equity,0.0173297076143641,0.00011091666666666666
2016-10-31,-0.00232179578132,0.0009899887290903,-0.0174052447454076,0.0,0,0.0,THBEV SP Equity|FLT SP Equity|KDCREIT SP Equity|MPACT SP Equity|MINT SP Equity|VMS SP Equity,-0.0193764005199565,6.725e-05
2016-11-30,-0.0460470609534531,-0.1375217823544533,0.0203154329405543,1.0,1,0.1666666666666666,THBEV SP Equity|HKL SP Equity|FLT SP Equity|KDCREIT SP Equity|MINT SP Equity|MPACT SP Equity,0.0324464172118825,7.116666666666667e-05
2016-12-31,-0.0078034062642711,-0.0112574431112641,-0.0070669866674177,1.0,1,0.1666666666666666,THBEV SP Equity|KDCREIT SP Equity|MINT SP Equity|FLT SP Equity|HKL SP Equity|VMS SP Equity,-0.0084022621739863,0.00012150000000000001
2017-01-31,0.0407734494104135,-0.0631956359939524,0.0614340105066079,1.0,1,0.1666666666666666,THBEV SP Equity|VMS SP Equity|MINT SP Equity|HKL SP Equity|FLT SP Equity|MPACT SP Equity,0.0576375678640359,0.00014066666666666668
2017-02-28,0.0402869144679431,-0.0040901360381804,0.0318185451448497,1.0,1,0.1666666666666666,THBEV SP Equity|VMS SP Equity|MINT SP Equity|MPACT SP Equity|FLT SP Equity|MLT SP Equity,0.0163482998555861,0.0002010833333333333
2017-03-31,0.0416293600078005,0.0006102544796194,0.0379548879668071,1.0,1,0.5,HKL SP Equity|DBS SP Equity|SCI SP Equity|MPACT SP Equity|THBEV SP Equity|VMS SP Equity,0.0253503024274932,0.00021700000000000004
2017-04-30,0.0121776043089343,0.0409196406312831,0.0086419484667467,1.0,1,0.5,KEP SP Equity|DBS SP Equity|VMS SP Equity|HKL SP Equity|FLT SP Equity|MLT SP Equity,0.0001039334070316,0.0002931666666666667
2017-05-31,0.050366379949099,0.0424584685880373,0.0189440252725657,1.0,1,0.3333333333333333,HKL SP Equity|YZJSGD SP Equity|VMS SP Equity|MINT SP Equity|DBS SP Equity|KEP SP Equity,0.0111417630312649,0.0003348333333333333
2017-06-30,-0.0144181805931742,-0.0078067452553,-0.0006602370839586,1.0,1,0.1666666666666666,FLT SP Equity|HKL SP Equity|YZJSGD SP Equity|VMS SP Equity|MINT SP Equity|KEP SP Equity,0.0048772587687879,0.00041125
